correct_list,correct_mean,correct_sem,deg_azim_err_list,deg_azim_err_mean,deg_azim_err_sem,deg_elev_err_list,deg_elev_err_mean,deg_elev_err_sem,deg_err_list,deg_err_mean,deg_err_sem,fn_eval_list,index_room,snr,tag_model
"[0.9787234042553191, 0.9867021276595744, 0.9920212765957447, 0.9867021276595744, 0.9946808510638298, 0.9946808510638298, 0.9840425531914894, 0.9920212765957447, 0.9920212765957447, 0.9680851063829787]",0.986968085106383,0.002643271545368003,"[0.5319148936170214, 0.3723404255319149, 0.2127659574468085, 0.3723404255319149, 0.1595744680851064, 0.1595744680851064, 0.425531914893617, 0.2127659574468085, 0.2127659574468085, 0.851063829787234]",0.35106382978723405,0.06830269604346886,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.5319148936170214, 0.3723404255319149, 0.2127659574468085, 0.3723404255319149, 0.1595744680851064, 0.1595744680851064, 0.425531914893617, 0.2127659574468085, 0.2127659574468085, 0.851063829787234]",0.35106382978723405,0.06830269604346886,"['models/sound_localization/simplified_IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",2,inf,models/sound_localization/simplified_IHC0050/arch??
"[0.09574468085106383, 0.10372340425531915, 0.06648936170212766, 0.07180851063829788, 0.08776595744680851, 0.08776595744680851, 0.09840425531914894, 0.09042553191489362, 0.09308510638297872, 0.10638297872340426]",0.09015957446808512,0.004032470005512113,"[62.340425531914896, 47.02127659574468, 56.276595744680854, 54.62765957446808, 51.861702127659576, 57.819148936170215, 54.308510638297875, 55.638297872340424, 46.48936170212766, 50.58510638297872]",53.6968085106383,1.538149947600937,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[62.340425531914896, 47.02127659574468, 56.276595744680854, 54.62765957446808, 51.861702127659576, 57.819148936170215, 54.308510638297875, 55.638297872340424, 46.48936170212766, 50.58510638297872]",53.6968085106383,1.538149947600937,"['models/sound_localization/simplified_IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",3,-24.0,models/sound_localization/simplified_IHC0050/arch??
"[0.1595744680851064, 0.13829787234042554, 0.10106382978723404, 0.14361702127659576, 0.12234042553191489, 0.09042553191489362, 0.10638297872340426, 0.10904255319148937, 0.11170212765957446, 0.125]",0.12074468085106382,0.0067422529580962905,"[48.98936170212766, 43.08510638297872, 48.351063829787236, 44.9468085106383, 45.37234042553192, 51.54255319148936, 48.723404255319146, 44.308510638297875, 40.58510638297872, 44.9468085106383]",46.08510638297872,1.0318234952577532,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[48.98936170212766, 43.08510638297872, 48.351063829787236, 44.9468085106383, 45.37234042553192, 51.54255319148936, 48.723404255319146, 44.308510638297875, 40.58510638297872, 44.9468085106383]",46.08510638297872,1.0318234952577532,"['models/sound_localization/simplified_IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",3,-18.0,models/sound_localization/simplified_IHC0050/arch??
"[0.23670212765957446, 0.25, 0.22606382978723405, 0.2473404255319149, 0.21010638297872342, 0.21808510638297873, 0.21808510638297873, 0.24202127659574468, 0.26595744680851063, 0.2047872340425532]",0.23191489361702128,0.006215797213814927,"[31.117021276595743, 27.606382978723403, 31.117021276595743, 30.95744680851064, 28.670212765957448, 34.09574468085106, 31.117021276595743, 31.48936170212766, 25.319148936170212, 30.53191489361702]",30.202127659574465,0.7669254455960244,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[31.117021276595743, 27.606382978723403, 31.117021276595743, 30.95744680851064, 28.670212765957448, 34.09574468085106, 31.117021276595743, 31.48936170212766, 25.319148936170212, 30.53191489361702]",30.202127659574465,0.7669254455960244,"['models/sound_localization/simplified_IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",3,-12.0,models/sound_localization/simplified_IHC0050/arch??
"[0.43351063829787234, 0.44148936170212766, 0.42819148936170215, 0.43882978723404253, 0.4228723404255319, 0.39361702127659576, 0.32978723404255317, 0.35904255319148937, 0.4627659574468085, 0.3670212765957447]",0.40771276595744677,0.013642404404197582,"[17.5531914893617, 16.54255319148936, 15.904255319148936, 16.27659574468085, 16.117021276595743, 16.861702127659573, 21.22340425531915, 19.52127659574468, 13.98936170212766, 19.30851063829787]",17.329787234042552,0.671131495334542,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[17.5531914893617, 16.54255319148936, 15.904255319148936, 16.27659574468085, 16.117021276595743, 16.861702127659573, 21.22340425531915, 19.52127659574468, 13.98936170212766, 19.30851063829787]",17.329787234042552,0.671131495334542,"['models/sound_localization/simplified_IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",3,-6.0,models/sound_localization/simplified_IHC0050/arch??
"[0.574468085106383, 0.625, 0.625, 0.625, 0.5824468085106383, 0.6170212765957447, 0.5425531914893617, 0.5718085106382979, 0.6569148936170213, 0.5292553191489362]",0.5949468085106383,0.012999307882819075,"[10.851063829787234, 9.73404255319149, 9.414893617021276, 9.946808510638299, 10.159574468085106, 9.52127659574468, 11.808510638297872, 10.372340425531915, 8.404255319148936, 12.819148936170214]",10.303191489361703,0.399707685806581,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[10.851063829787234, 9.73404255319149, 9.414893617021276, 9.946808510638299, 10.159574468085106, 9.52127659574468, 11.808510638297872, 10.372340425531915, 8.404255319148936, 12.819148936170214]",10.303191489361703,0.399707685806581,"['models/sound_localization/simplified_IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",3,0.0,models/sound_localization/simplified_IHC0050/arch??
"[0.7154255319148937, 0.7473404255319149, 0.7978723404255319, 0.7420212765957447, 0.773936170212766, 0.7845744680851063, 0.7074468085106383, 0.7180851063829787, 0.7845744680851063, 0.6861702127659575]",0.7457446808510638,0.012130821619217951,"[6.861702127659575, 6.0638297872340425, 5.053191489361702, 6.808510638297872, 5.4787234042553195, 5.26595744680851, 7.340425531914893, 6.968085106382978, 5.26595744680851, 7.712765957446808]",6.281914893617021,0.30765860170072057,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[6.861702127659575, 6.0638297872340425, 5.053191489361702, 6.808510638297872, 5.4787234042553195, 5.26595744680851, 7.340425531914893, 6.968085106382978, 5.26595744680851, 7.712765957446808]",6.281914893617021,0.30765860170072057,"['models/sound_localization/simplified_IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",3,6.0,models/sound_localization/simplified_IHC0050/arch??
"[0.8377659574468085, 0.875, 0.8617021276595744, 0.8670212765957447, 0.8457446808510638, 0.8803191489361702, 0.848404255319149, 0.8377659574468085, 0.8856382978723404, 0.7925531914893617]",0.8531914893617021,0.008666205255212722,"[3.9893617021276597, 3.297872340425532, 3.297872340425532, 3.404255319148936, 3.8297872340425534, 2.8191489361702127, 3.6702127659574466, 4.361702127659575, 2.978723404255319, 5.1063829787234045]",3.675531914893617,0.2164936454406254,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[3.9893617021276597, 3.297872340425532, 3.297872340425532, 3.404255319148936, 3.8297872340425534, 2.8191489361702127, 3.6702127659574466, 4.361702127659575, 2.978723404255319, 5.1063829787234045]",3.675531914893617,0.2164936454406254,"['models/sound_localization/simplified_IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",3,12.0,models/sound_localization/simplified_IHC0050/arch??
"[0.9069148936170213, 0.9202127659574468, 0.9308510638297872, 0.9042553191489362, 0.9148936170212766, 0.9414893617021277, 0.8962765957446809, 0.925531914893617, 0.925531914893617, 0.8696808510638298]",0.913563829787234,0.006469201914595048,"[2.2872340425531914, 2.021276595744681, 1.8085106382978724, 2.393617021276596, 1.9148936170212767, 1.3829787234042554, 2.393617021276596, 2.234042553191489, 1.702127659574468, 3.1382978723404253]",2.127659574468085,0.15252349764259976,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[2.2872340425531914, 2.021276595744681, 1.8085106382978724, 2.393617021276596, 1.9148936170212767, 1.3829787234042554, 2.393617021276596, 2.234042553191489, 1.702127659574468, 3.1382978723404253]",2.127659574468085,0.15252349764259976,"['models/sound_localization/simplified_IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",3,18.0,models/sound_localization/simplified_IHC0050/arch??
"[0.9361702127659575, 0.9547872340425532, 0.9441489361702128, 0.9574468085106383, 0.949468085106383, 0.9521276595744681, 0.9281914893617021, 0.9547872340425532, 0.976063829787234, 0.9202127659574468]",0.9473404255319149,0.005058632133931593,"[1.5957446808510638, 1.1702127659574468, 1.5425531914893618, 1.0638297872340425, 1.3297872340425532, 1.2234042553191489, 1.702127659574468, 1.3297872340425532, 0.6382978723404256, 1.9680851063829787]",1.356382978723404,0.11741016405066172,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[1.5957446808510638, 1.1702127659574468, 1.5425531914893618, 1.0638297872340425, 1.3297872340425532, 1.2234042553191489, 1.702127659574468, 1.3297872340425532, 0.6382978723404256, 1.9680851063829787]",1.356382978723404,0.11741016405066172,"['models/sound_localization/simplified_IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",3,24.0,models/sound_localization/simplified_IHC0050/arch??
"[0.9680851063829787, 0.9813829787234043, 0.9813829787234043, 0.9867021276595744, 0.9840425531914894, 0.9787234042553191, 0.973404255319149, 0.973404255319149, 0.9893617021276596, 0.9547872340425532]",0.977127659574468,0.0032257810990532444,"[0.7446808510638298, 0.5851063829787234, 0.5851063829787234, 0.3191489361702128, 0.3723404255319149, 0.47872340425531923, 0.6914893617021277, 0.6382978723404256, 0.26595744680851063, 1.170212765957447]",0.5851063829787234,0.08240390098313655,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[0.7446808510638298, 0.5851063829787234, 0.5851063829787234, 0.3191489361702128, 0.3723404255319149, 0.47872340425531923, 0.6914893617021277, 0.6382978723404256, 0.26595744680851063, 1.170212765957447]",0.5851063829787234,0.08240390098313655,"['models/sound_localization/simplified_IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",3,inf,models/sound_localization/simplified_IHC0050/arch??
"[0.0797872340425532, 0.1196808510638298, 0.09574468085106383, 0.09840425531914894, 0.06382978723404255, 0.07712765957446809, 0.0797872340425532, 0.1276595744680851, 0.07446808510638298, 0.10638297872340426]",0.09228723404255319,0.006599104040406534,"[63.138297872340424, 47.712765957446805, 56.755319148936174, 52.765957446808514, 55.159574468085104, 63.08510638297872, 55.0531914893617, 54.840425531914896, 50.319148936170215, 52.02127659574468]",55.08510638297872,1.5760047768924712,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,"[63.138297872340424, 47.712765957446805, 56.755319148936174, 52.765957446808514, 55.159574468085104, 63.08510638297872, 55.0531914893617, 54.840425531914896, 50.319148936170215, 52.02127659574468]",55.08510638297872,1.5760047768924712,"['models/sound_localization/simplified_IHC0050/arch01/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch02/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch03/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch04/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch05/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch06/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch07/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch08/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch09/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json', 'models/sound_localization/simplified_IHC0050/arch10/EVAL_PSYCHOPHYSICSv00_speech_in_noise_in_reverb_v04.json']",4,-24.0,models/sound_localization/simplified_IHC0050/arch??
